date,sample.bout,Transect,baseline,baseline.rep,Number of Points Along Transect_fromRick,Number of points along transect_ChrissyCalc,Transect_Length,Transect Point,Bank_Location,Hit Number,Family,Species Hit,Surface Hit,Transect Point Soil Surface,VegHit_SoilSurfaceHit,Longevity,Longevity_2,Habit,FunctionalGroup,FunctionalGroup2,Nativity,Cvalue,WIS_WMVC,WIS_GP,WIS_Grouped
5/29/2020,1,B17-25,B17,3,24,24,5.75,1.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-25,B17,3,24,24,5.75,3.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-37.5,B17,4,24,24,5.75,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-37.5,B17,4,24,24,5.75,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-37.5,B17,4,24,24,5.75,1.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-37.5,B17,4,24,24,5.75,3.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-37.5,B17,4,24,24,5.75,3.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-50,B17,5,26,26,6.25,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-50,B17,5,26,26,6.25,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-50,B17,5,26,26,6.25,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-50,B17,5,26,26,6.25,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-0,B18,1,28,28,6.75,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-0,B18,1,28,28,6.75,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-0,B18,1,28,28,6.75,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-0,B18,1,28,28,6.75,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-0,B18,1,28,28,6.75,1.5,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,1.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,1.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-12.5,B18,2,24,24,5.75,2,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,1.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,1.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,2,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,2.25,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,2.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,2.75,lower,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-25,B18,3,17,17,4,4,lower,1,Poaceae,Bromus inermis,NULL,water,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,1.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,1.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,2,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,2.25,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,2.5,middle,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-37.5,B18,4,17,17,4,2.75,lower,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-50,B18,5,20,20,4.75,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-50,B18,5,20,20,4.75,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-50,B18,5,20,20,4.75,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-50,B18,5,20,20,4.75,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-50,B18,5,20,20,4.75,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-50,B18,5,20,20,4.75,2.25,middle,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/1/2020,1,B18-50,B18,5,20,20,4.75,2.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-0,B3,1,34,34,8.25,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-0,B3,1,34,34,8.25,0.25,upper,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-0,B3,1,34,34,8.25,0.5,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-10,B3,2,37,37,9,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-10,B3,2,37,37,9,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-10,B3,2,37,37,9,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-10,B3,2,37,37,9,1,upper,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-10,B3,2,37,37,9,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-10,B3,2,37,37,9,1.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-10,B3,2,37,37,9,1.75,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,0.75,upper,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,1,upper,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,1.25,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,1.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,1.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,2.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,2.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-20,B3,3,37,37,9,2.75,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-29,B3,4,37,37,9,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-29,B3,4,37,37,9,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-29,B3,4,37,37,9,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,0,upper,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,1.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,1.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/22/2020,1,B3-41,B3,5,37,37,9,2,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,0,upper,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,0.5,upper,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,1.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,1.75,middle,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,2.25,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,2.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,2.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-0,B5,1,18,18,4.25,3.25,lower,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,1.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,1.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,2,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,2.25,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-25,B5,3,17,17,4,3.25,lower,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-37.5,B5,4,17,17,4,0.25,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-37.5,B5,4,17,17,4,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-37.5,B5,4,17,17,4,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-37.5,B5,4,17,17,4,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-37.5,B5,4,17,17,4,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-50,B5,5,20,20,4.75,0,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-50,B5,5,20,20,4.75,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/26/2020,1,B5-50,B5,5,20,20,4.75,0.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
