Org_trayID,Full_TrayID,Baseline,TrayID,Transect_ID,Bank_Location,Germinant ID,Family,Genus,Species,Specific Epithet_wconservative cf,SPECIFIC_EPITHET_FINAL,WIS_Grouped,WIS,Longevity_1,Longevity_2,Habit,Functional_Group_1,Functional_Group_2,Nativity,Cultivar_Noxious,C_Value,C_Value_2
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15-25,Lower,G13,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G10,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G11,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G12,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G13,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15-50,Lower,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G16,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17-0,Lower,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
23,B17_25_BOTTOM,B17,25,B17-25,Lower,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
23,B17_25_BOTTOM,B17,25,B17-25,Lower,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
23,B17_25_BOTTOM,B17,25,B17-25,Lower,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
23,B17_25_BOTTOM,B17,25,B17-25,Lower,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,U3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G18,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G19,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G10,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G11,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G12,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18-25,Lower,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18-25,Lower,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18-25,Lower,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18-25,Lower,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18-25,Lower,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
27,B18_50_BOTTOM,B18,50,B18-50,Lower,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
47,B15_25_MIDDLE,B15,25,B15-25,Middle,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G10,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,U1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18-0,Middle,U2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G25,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G28,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,U1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G10,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G11,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G12,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G13,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G14,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G16,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G17,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G18,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G19,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18-25,Middle,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18-50,Middle,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18-50,Middle,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18-50,Middle,G13,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18-50,Middle,G14,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18-50,Middle,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18-50,Middle,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18-50,Middle,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18-50,Middle,U1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
2,B3_20_BOTTOM,B3,20,B3-20,Lower,G4,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7-25,Lower,G2,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7-25,Lower,G3,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7-25,Lower,U1,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7-25,Lower,G6,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14-25,Lower,G14,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14-25,Lower,G15,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
