Org_trayID,Full_TrayID,Baseline,TrayID,Transect_ID,Bank_Gradient,Germinant ID,Family,Genus,Species,Specific Epithet_wconservative cf,SPECIFIC_EPITHET_FINAL,WIS_Grouped,WIS,Longevity_1,Longevity_2,Habit,Functional_Group_1,Functional_Group_2,Origin,Cultivar_Noxious,C_Value,C_Value_2
47,B15_25_MIDDLE,B15,25,B15_25,MIDDLE,G6,Onagraceae,Oenothera,cf. villosa,Oenothera cf. villosa,Oenothera cf. villosa,FACU-UPL,FACU,Biennial,Short-lived,Forb,Biennial Forb,Short-lived Forb,Native,NA,4,4
74,B15_25_TOP,B15,25,B15_25,TOP,G1,Onagraceae,Oenothera,cf. villosa,Oenothera cf. villosa,Oenothera cf. villosa,FACU-UPL,FACU,Biennial,Short-lived,Forb,Biennial Forb,Short-lived Forb,Native,NA,4,4
13,B13_0_BOTTOM,B13,0,B13_0,BOTTOM,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
13,B13_0_BOTTOM,B13,0,B13_0,BOTTOM,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
19,B15_0_BOTTOM,B15,0,B15_0,BOTTOM,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
19,B15_0_BOTTOM,B15,0,B15_0,BOTTOM,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G13,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G10,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G11,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G12,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G13,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
21,B15_50_BOTTOM,B15,50,B15_50,BOTTOM,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G16,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
23,B17_25_BOTTOM,B17,25,B17_25,BOTTOM,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
23,B17_25_BOTTOM,B17,25,B17_25,BOTTOM,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
23,B17_25_BOTTOM,B17,25,B17_25,BOTTOM,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
23,B17_25_BOTTOM,B17,25,B17_25,BOTTOM,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,U3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G18,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G19,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G10,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G11,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G12,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18_25,BOTTOM,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18_25,BOTTOM,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18_25,BOTTOM,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18_25,BOTTOM,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
26,B18_25_BOTTOM,B18,25,B18_25,BOTTOM,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
27,B18_50_BOTTOM,B18,50,B18_50,BOTTOM,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
47,B15_25_MIDDLE,B15,25,B15_25,MIDDLE,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G10,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,U1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,U2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G25,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G28,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,U1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G10,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G11,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G12,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G13,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G14,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G16,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G17,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G18,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G19,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G5,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G7,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G8,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G9,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G6,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G13,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
